Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Rec_Receiving,Prog_Receiving,Mis_Dribbles,Dis_Dribbles,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,Ast,xA,KP,Final_Third,PPA,CrsPA,Prog,xAG,A_minus_xAG,Gls_Standard,Sh_Standard,SoT_Standard,Sh_per_90_Standard,SoT_per_90_Standard,PK_Standard,PKatt_Standard,FK_Standard,xG_Expected,npxG_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Past_Vs,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xAG_Expected,npxG+xAG_Expected,xG_Per,xAG_Per,xG+xAG_Per,npxG_Per,npxG+xAG_Per
2023,Girona,La Liga,Aleix García,ESP,MF,25-119,1997.0,10.8,783.0,20.0,156.0,431.0,201.0,4.0,783.0,6.0,9.0,551.0,16.0,4.0,6.0,604.0,705.0,11063.0,3153.0,278.0,298.0,214.0,231.0,87.0,136.0,2,2.6,26.0,61.0,9.0,6.0,35.0,2.4,-0.4,0,16.0,6.0,1.48,0.55,0.0,0.0,2.0,0.7,0.7,-0.7,-0.7,16.0,7.0,3.0,8.0,5.0,4.0,8.0,4.0,11.0,4.0,7.0,17.0,33.0,10.0,0.0,53.0,4.89,28.0,21.0,2.0,1.0,0.0,1.0,7.0,0.65,4.0,2.0,1.0,0.0,0.0,0.0,12,12,1066,11.8,0,0.0,0.0,0.0,1,0,0.0,0.17,0.17,0.0,0.17,2.6,3.3,0.06,0.22,0.28,0.06,0.28
2023,Espanyol,La Liga,Aleix Vidal,ESP,MF,33-065,1989.0,3.3,126.0,1.0,19.0,58.0,50.0,4.0,126.0,1.0,5.0,71.0,11.0,1.0,4.0,74.0,96.0,1236.0,248.0,36.0,44.0,31.0,39.0,6.0,7.0,0,0.2,2.0,5.0,1.0,0.0,5.0,0.3,-0.3,0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,7.0,0.0,7.0,2.0,6.0,0.0,0.0,6.0,1.81,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,7,3,328,3.6,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.01,0.07,0.08,0.01,0.08
2023,Elche,La Liga,Alejandro Alfaro,ESP,MF,20-132,2002.0,0.2,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15,0.2,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Almería,La Liga,Alejandro Pozo Pozo,ESP,"DF,MF",23-245,1999.0,4.9,285.0,19.0,106.0,110.0,73.0,11.0,285.0,0.0,1.0,154.0,16.0,9.0,4.0,167.0,242.0,2837.0,1150.0,82.0,95.0,63.0,76.0,18.0,47.0,1,0.1,4.0,11.0,1.0,1.0,13.0,0.7,0.3,0,3.0,1.0,0.61,0.2,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,6.0,3.0,4.0,1.0,1.0,5.0,9.0,4.0,6.0,3.0,3.0,6.0,12.0,10.0,1.0,9.0,1.82,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,9,5,490,5.4,0,0.0,0.0,0.0,0,0,0.0,0.18,0.18,0.0,0.18,1.1,1.3,0.03,0.21,0.24,0.03,0.24
2023,Monaco,Ligue 1,Aleksandr Golovin,RUS,"MF,FW",26-148,1996.0,8.3,396.0,5.0,52.0,155.0,202.0,28.0,396.0,8.0,20.0,258.0,51.0,14.0,9.0,230.0,314.0,3886.0,1368.0,105.0,131.0,82.0,101.0,28.0,53.0,2,1.6,12.0,26.0,17.0,2.0,33.0,1.1,0.9,1,18.0,6.0,2.16,0.72,0.0,0.0,1.0,1.5,1.5,-0.5,-0.5,16.0,10.0,4.0,8.0,4.0,9.0,24.0,15.0,9.0,0.0,9.0,9.0,25.0,4.0,0.0,42.0,5.05,27.0,8.0,3.0,1.0,3.0,0.0,5.0,0.6,4.0,1.0,0.0,0.0,0.0,0.0,12,9,785,8.7,2,2.0,0.0,0.0,1,0,0.23,0.23,0.46,0.23,0.46,1.2,2.8,0.18,0.14,0.32,0.18,0.32
2023,Torino,Serie A,Aleksei Miranchuk,RUS,MF,27-008,1995.0,3.7,142.0,2.0,7.0,68.0,69.0,12.0,142.0,2.0,4.0,108.0,13.0,7.0,6.0,97.0,117.0,1563.0,350.0,54.0,63.0,26.0,31.0,12.0,15.0,1,0.7,11.0,9.0,4.0,1.0,9.0,0.9,0.1,1,7.0,3.0,1.88,0.81,0.0,0.0,0.0,0.9,0.9,0.1,0.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,4.57,15.0,1.0,0.0,1.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,6,6,419,4.7,2,2.0,0.0,0.0,0,0,0.43,0.21,0.64,0.43,0.64,1.0,2.0,0.22,0.21,0.43,0.22,0.43
2023,Hellas Verona,Serie A,Alessandro Cortinovis,ITA,MF,21-273,2001.0,0.1,8.0,0.0,3.0,0.0,5.0,0.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,6.0,77.0,35.0,3.0,3.0,2.0,2.0,0.0,1.0,0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6,0.1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Villarreal,La Liga,Alex Baena,ESP,"MF,FW",21-097,2001.0,6.1,233.0,6.0,37.0,90.0,111.0,24.0,233.0,9.0,14.0,166.0,36.0,10.0,8.0,123.0,168.0,1992.0,533.0,54.0,65.0,52.0,63.0,9.0,16.0,0,0.6,9.0,14.0,5.0,0.0,18.0,1.5,-1.5,4,18.0,9.0,2.97,1.48,0.0,0.0,0.0,1.3,1.3,2.7,2.7,9.0,2.0,5.0,0.0,4.0,5.0,9.0,4.0,4.0,2.0,2.0,2.0,11.0,8.0,0.0,18.0,2.97,12.0,0.0,3.0,2.0,1.0,0.0,3.0,0.49,1.0,0.0,0.0,1.0,1.0,0.0,11,4,546,6.1,4,4.0,0.0,0.0,5,1,0.66,0.0,0.66,0.66,0.66,1.5,2.8,0.21,0.24,0.45,0.21,0.45
2023,Everton,Premier League,Alex Iwobi,NGA,MF,26-175,1996.0,11.8,607.0,25.0,134.0,324.0,164.0,14.0,607.0,10.0,26.0,399.0,25.0,24.0,15.0,395.0,496.0,6751.0,2034.0,179.0,208.0,161.0,194.0,40.0,66.0,5,1.1,21.0,45.0,12.0,3.0,38.0,1.9,3.1,1,9.0,2.0,0.76,0.17,0.0,0.0,0.0,0.3,0.3,0.7,0.7,22.0,10.0,13.0,8.0,1.0,10.0,18.0,8.0,11.0,1.0,10.0,9.0,31.0,14.0,0.0,26.0,2.2,25.0,0.0,1.0,0.0,0.0,0.0,4.0,0.34,4.0,0.0,0.0,0.0,0.0,0.0,13,13,1152,12.8,1,1.0,0.0,0.0,1,0,0.08,0.39,0.47,0.08,0.47,1.9,2.3,0.03,0.15,0.18,0.03,0.18
2023,Schalke 04,Bundesliga,Alex Král,CZE,MF,24-159,1998.0,6.0,253.0,18.0,82.0,144.0,29.0,3.0,253.0,4.0,7.0,126.0,5.0,4.0,4.0,144.0,194.0,2659.0,884.0,50.0,70.0,69.0,82.0,17.0,26.0,0,0.1,1.0,18.0,0.0,0.0,11.0,0.0,0.0,0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.2,-0.2,-0.2,12.0,7.0,4.0,8.0,0.0,8.0,12.0,4.0,15.0,2.0,13.0,8.0,20.0,14.0,0.0,7.0,1.16,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,9,7,634,7.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.03,0.01,0.04,0.03,0.04
2023,Nott'ham Forest,Premier League,Alexander Mighten,ENG,MF,20-197,2002.0,0.1,4.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8,0.1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Nice,Ligue 1,Alexis Beka Beka,FRA,MF,21-210,2001.0,3.1,210.0,9.0,50.0,129.0,34.0,1.0,210.0,3.0,5.0,147.0,5.0,5.0,4.0,141.0,174.0,2413.0,625.0,73.0,88.0,48.0,57.0,17.0,24.0,0,0.1,1.0,11.0,1.0,0.0,12.0,0.0,0.0,0,3.0,1.0,0.98,0.33,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,9.0,4.0,4.0,5.0,0.0,2.0,9.0,7.0,5.0,1.0,4.0,7.0,16.0,1.0,0.0,5.0,1.63,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,276,3.1,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.01,0.04,0.03,0.04
2023,Lecce,Serie A,Alexis Blin,FRA,"MF,DF",26-039,1996.0,4.4,267.0,27.0,119.0,123.0,26.0,2.0,267.0,0.0,1.0,145.0,1.0,5.0,3.0,178.0,209.0,3255.0,906.0,66.0,75.0,86.0,99.0,18.0,22.0,0,0.1,2.0,16.0,1.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,3.0,7.0,2.0,8.0,10.0,2.0,12.0,6.0,6.0,7.0,19.0,22.0,0.0,6.0,1.35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,459,5.1,0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
2023,Lens,Ligue 1,Alexis Claude-Maurice,FRA,MF,24-141,1998.0,1.8,93.0,2.0,13.0,48.0,33.0,5.0,93.0,2.0,5.0,75.0,11.0,5.0,6.0,58.0,73.0,681.0,107.0,44.0,49.0,11.0,16.0,1.0,3.0,0,0.5,2.0,3.0,0.0,0.0,1.0,0.3,-0.3,0,3.0,1.0,1.67,0.56,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,4.0,3.0,1.0,2.0,1.0,2.0,5.0,3.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,4.0,2.22,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,183,2.0,0,0.0,0.0,0.0,0,0,0.0,0.98,0.98,0.0,0.98,0.8,1.0,0.09,0.39,0.48,0.09,0.48
2023,Nice,Ligue 1,Alexis Claude-Maurice,FRA,MF,24-141,1998.0,0.7,39.0,4.0,9.0,18.0,12.0,0.0,39.0,0.0,0.0,25.0,1.0,3.0,2.0,20.0,25.0,260.0,33.0,12.0,13.0,5.0,7.0,1.0,2.0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,2.0,0.0,2.81,0.0,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,3.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,3.0,4.22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,64,0.7,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.07,0.18,0.12,0.18
2023,Reims,Ligue 1,Alexis Flips,FRA,"MF,DF",22-280,2000.0,5.1,294.0,13.0,82.0,105.0,108.0,8.0,294.0,3.0,11.0,153.0,19.0,9.0,3.0,160.0,235.0,2840.0,1292.0,77.0,85.0,61.0,90.0,19.0,42.0,2,2.5,11.0,12.0,10.0,5.0,15.0,1.8,0.2,1,10.0,3.0,1.95,0.58,0.0,0.0,1.0,0.9,0.9,0.1,0.1,11.0,8.0,7.0,3.0,1.0,7.0,18.0,11.0,6.0,0.0,6.0,8.0,19.0,6.0,0.0,21.0,4.08,12.0,5.0,1.0,3.0,0.0,0.0,3.0,0.58,3.0,0.0,0.0,0.0,0.0,0.0,10,7,552,6.1,1,1.0,0.0,0.0,1,1,0.16,0.33,0.49,0.16,0.49,1.9,2.9,0.15,0.31,0.47,0.15,0.47
2023,Brighton,Premier League,Alexis Mac Allister,ARG,MF,23-305,1998.0,11.0,760.0,25.0,159.0,439.0,167.0,3.0,757.0,6.0,9.0,513.0,11.0,11.0,11.0,564.0,644.0,9628.0,2368.0,251.0,277.0,261.0,276.0,39.0,55.0,0,0.8,6.0,54.0,5.0,0.0,39.0,0.3,-0.3,4,17.0,5.0,1.55,0.46,3.0,3.0,2.0,3.0,0.6,1.0,0.4,36.0,20.0,9.0,24.0,3.0,17.0,35.0,18.0,12.0,1.0,11.0,15.0,51.0,5.0,0.0,23.0,2.1,17.0,2.0,0.0,2.0,0.0,2.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0,12,12,1076,12.0,4,1.0,3.0,3.0,4,0,0.33,0.0,0.33,0.08,0.08,0.6,1.2,0.25,0.05,0.3,0.05,0.1
2023,Milan,Serie A,Alexis Saelemaekers,BEL,MF,23-120,1999.0,2.7,149.0,4.0,17.0,52.0,83.0,10.0,149.0,2.0,8.0,105.0,15.0,12.0,4.0,77.0,109.0,1094.0,330.0,45.0,60.0,26.0,37.0,4.0,5.0,1,0.3,3.0,5.0,4.0,2.0,9.0,0.2,0.8,0,8.0,2.0,2.91,0.73,0.0,0.0,0.0,0.6,0.6,-0.6,-0.6,6.0,4.0,2.0,3.0,1.0,3.0,7.0,4.0,2.0,1.0,1.0,2.0,8.0,2.0,0.0,8.0,2.93,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.37,1.0,0.0,0.0,0.0,0.0,0.0,7,3,247,2.7,0,0.0,0.0,0.0,1,0,0.0,0.36,0.36,0.0,0.36,0.2,0.8,0.21,0.07,0.28,0.21,0.28
2023,Fiorentina,Serie A,Alfred Duncan,GHA,MF,29-229,1993.0,1.6,103.0,2.0,10.0,58.0,35.0,3.0,103.0,2.0,3.0,75.0,6.0,2.0,2.0,69.0,90.0,1327.0,508.0,20.0,24.0,41.0,45.0,6.0,14.0,0,0.2,1.0,9.0,4.0,1.0,10.0,0.0,0.0,0,1.0,0.0,0.62,0.0,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,8.0,4.93,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,6,1,189,2.1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.04,0.03,0.07,0.04,0.07
2023,RB Leipzig,Bundesliga,Amadou Haidara,MLI,MF,24-267,1998.0,3.8,245.0,9.0,56.0,151.0,39.0,2.0,245.0,0.0,0.0,172.0,2.0,3.0,5.0,171.0,206.0,3038.0,974.0,73.0,83.0,73.0,84.0,20.0,30.0,0,0.4,2.0,18.0,5.0,0.0,20.0,0.3,-0.3,1,9.0,2.0,2.38,0.53,0.0,0.0,0.0,1.3,1.3,-0.3,-0.3,6.0,2.0,2.0,4.0,0.0,2.0,6.0,4.0,8.0,2.0,6.0,4.0,10.0,5.0,0.0,6.0,1.58,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.53,1.0,0.0,0.0,1.0,0.0,0.0,11,3,385,4.3,1,1.0,0.0,0.0,1,0,0.23,0.23,0.47,0.23,0.47,0.7,2.2,0.35,0.15,0.5,0.35,0.5
2023,Everton,Premier League,Amadou Onana,BEL,MF,21-070,2001.0,9.0,410.0,18.0,94.0,240.0,81.0,18.0,410.0,6.0,18.0,274.0,12.0,13.0,4.0,235.0,301.0,3735.0,765.0,136.0,161.0,81.0,102.0,15.0,29.0,1,0.6,5.0,24.0,4.0,0.0,15.0,0.9,0.1,0,11.0,0.0,1.22,0.0,0.0,0.0,0.0,1.6,1.6,-1.6,-1.6,31.0,24.0,10.0,18.0,3.0,12.0,17.0,5.0,9.0,2.0,7.0,9.0,40.0,18.0,0.0,8.0,0.89,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,12,10,901,10.0,0,0.0,0.0,0.0,4,0,0.0,0.1,0.1,0.0,0.1,0.9,2.5,0.16,0.09,0.25,0.16,0.25
2023,Mallorca,La Liga,Amath,SEN,MF,26-101,1996.0,2.0,67.0,1.0,3.0,18.0,46.0,9.0,67.0,2.0,4.0,41.0,10.0,7.0,3.0,29.0,42.0,310.0,86.0,21.0,24.0,4.0,11.0,0.0,0.0,0,0.2,1.0,2.0,2.0,1.0,2.0,0.2,-0.2,0,5.0,1.0,2.5,0.5,0.0,0.0,0.0,0.4,0.4,-0.4,-0.4,5.0,4.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,8.0,4.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5,1,205,2.3,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.18,0.08,0.27,0.18,0.27
2023,Nice,Ligue 1,Amine Gouiri,FRA,"MF,FW",22-251,2000.0,2.5,100.0,3.0,12.0,35.0,53.0,7.0,100.0,0.0,3.0,78.0,18.0,7.0,5.0,53.0,74.0,736.0,116.0,30.0,35.0,17.0,22.0,2.0,5.0,0,0.2,3.0,2.0,1.0,0.0,1.0,0.3,-0.3,0,5.0,2.0,1.99,0.8,0.0,0.0,0.0,0.6,0.6,-0.6,-0.6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,7.0,2.79,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,3,3,226,2.5,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.23,0.1,0.33,0.23,0.33
2023,Marseille,Ligue 1,Amine Harit,MAR,MF,25-129,1997.0,3.9,255.0,8.0,27.0,94.0,138.0,21.0,255.0,12.0,29.0,205.0,25.0,11.0,12.0,176.0,211.0,2570.0,812.0,101.0,110.0,50.0,56.0,12.0,21.0,0,1.4,14.0,17.0,13.0,1.0,27.0,1.2,-1.2,0,5.0,3.0,1.28,0.77,0.0,0.0,0.0,0.3,0.3,-0.3,-0.3,3.0,2.0,0.0,1.0,2.0,1.0,5.0,4.0,3.0,1.0,2.0,3.0,6.0,4.0,0.0,29.0,7.44,22.0,3.0,3.0,0.0,1.0,0.0,2.0,0.51,2.0,0.0,0.0,0.0,0.0,0.0,8,4,364,4.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,0.08,0.31,0.39,0.08,0.39
2023,Real Sociedad,La Liga,Ander Barrenetxea,ESP,MF,20-302,2001.0,0.7,43.0,2.0,16.0,7.0,22.0,4.0,43.0,3.0,7.0,20.0,3.0,2.0,2.0,14.0,20.0,155.0,22.0,11.0,12.0,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,1.45,1.45,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,4.0,3.0,4.0,0.0,0.0,2.0,5.0,3.0,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,62,0.7,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1
2023,Athletic Club,La Liga,Ander Capa,ESP,"DF,MF",30-259,1992.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Real Sociedad,La Liga,Ander Guevara,ESP,MF,25-110,1997.0,0.8,48.0,1.0,6.0,34.0,8.0,0.0,48.0,0.0,0.0,37.0,2.0,0.0,1.0,38.0,44.0,516.0,152.0,23.0,25.0,12.0,13.0,1.0,2.0,0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0,1.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,72,0.8,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
2023,Athletic Club,La Liga,Ander Herrera,ESP,MF,33-072,1989.0,1.9,130.0,9.0,33.0,71.0,26.0,2.0,130.0,0.0,2.0,100.0,3.0,2.0,2.0,99.0,110.0,1402.0,424.0,57.0,60.0,32.0,33.0,4.0,8.0,1,0.4,2.0,6.0,3.0,0.0,5.0,0.4,0.6,0,1.0,1.0,0.52,0.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,6.0,4.0,0.0,9.0,4.71,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.52,1.0,0.0,0.0,0.0,0.0,0.0,5,2,172,1.9,0,0.0,0.0,0.0,1,1,0.0,0.52,0.52,0.0,0.52,0.4,0.4,0.02,0.2,0.22,0.02,0.22
2023,Napoli,Serie A,Andre-Frank Zambo Anguissa,CMR,MF,26-343,1995.0,8.6,597.0,16.0,135.0,334.0,139.0,22.0,597.0,6.0,20.0,450.0,13.0,16.0,10.0,431.0,487.0,6153.0,1706.0,250.0,265.0,144.0,163.0,19.0,27.0,2,0.4,8.0,35.0,6.0,0.0,32.0,0.6,1.4,2,16.0,7.0,1.87,0.82,0.0,0.0,0.0,2.3,2.3,-0.3,-0.3,15.0,6.0,6.0,7.0,2.0,4.0,12.0,8.0,15.0,1.0,14.0,12.0,27.0,8.0,0.0,23.0,2.69,18.0,0.0,0.0,3.0,0.0,2.0,3.0,0.35,3.0,0.0,0.0,0.0,0.0,0.0,10,10,825,9.2,2,2.0,0.0,0.0,1,0,0.22,0.22,0.44,0.22,0.44,0.6,3.0,0.26,0.07,0.33,0.26,0.33
2023,Monza,Serie A,Andrea Barberis,ITA,MF,28-318,1993.0,3.5,182.0,6.0,39.0,113.0,31.0,2.0,182.0,0.0,0.0,133.0,0.0,2.0,3.0,133.0,158.0,2159.0,599.0,65.0,73.0,60.0,70.0,7.0,10.0,1,0.2,3.0,14.0,1.0,1.0,9.0,0.3,0.7,0,2.0,0.0,0.57,0.0,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,7.0,2.0,5.0,2.0,0.0,4.0,9.0,5.0,0.0,0.0,0.0,8.0,15.0,1.0,0.0,9.0,2.57,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.57,1.0,1.0,0.0,0.0,0.0,0.0,7,3,316,3.5,0,0.0,0.0,0.0,0,0,0.0,0.28,0.28,0.0,0.28,0.3,0.4,0.03,0.09,0.12,0.03,0.12
2023,Monza,Serie A,Andrea Colpani,ITA,MF,23-167,1999.0,2.2,120.0,0.0,10.0,59.0,54.0,6.0,120.0,4.0,5.0,94.0,8.0,5.0,4.0,85.0,97.0,1259.0,199.0,51.0,55.0,29.0,33.0,3.0,5.0,0,0.3,3.0,7.0,1.0,0.0,4.0,0.5,-0.5,1,6.0,2.0,2.71,0.9,0.0,0.0,0.0,0.4,0.4,0.6,0.6,2.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,7.0,3.15,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,199,2.2,1,1.0,0.0,0.0,0,0,0.45,0.0,0.45,0.45,0.45,0.5,0.9,0.18,0.2,0.39,0.18,0.39
